Volatility 3 Framework 2.0.0

PID	Process	Offset	HandleValue	Type	GrantedAccess	Name
2248	SearchProtocol	0x81e6a088	0x1e8	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH\GATHERING MANAGER
2248	SearchProtocol	0x85be56e8	0x1ec	Event	0x1f0003	
2248	SearchProtocol	0x85be56a8	0x1f0	Event	0x1f0003	
2248	SearchProtocol	0x85be6e70	0x1f4	Event	0x1f0003	
2248	SearchProtocol	0xa7a4c3a0	0x1f8	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH\GATHERING MANAGER
2248	SearchProtocol	0x85be6e30	0x1fc	Event	0x1f0003	
2248	SearchProtocol	0x85be6df0	0x200	Event	0x1f0003	
2248	SearchProtocol	0x85be6db0	0x204	Event	0x1f0003	
2248	SearchProtocol	0x81e58910	0x208	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH\GATHERING MANAGER
2248	SearchProtocol	0x85be6d70	0x20c	Event	0x1f0003	
2248	SearchProtocol	0x85be6d30	0x210	Event	0x1f0003	
2248	SearchProtocol	0x85be6cf0	0x214	Event	0x1f0003	
2248	SearchProtocol	0x81e1bf70	0x218	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH\GATHERING MANAGER
2248	SearchProtocol	0x85be6cb0	0x21c	Event	0x1f0003	
2248	SearchProtocol	0x85be6c70	0x220	Event	0x1f0003	
2248	SearchProtocol	0x85be6c30	0x224	Event	0x1f0003	
2248	SearchProtocol	0x81e44138	0x228	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH\GATHERING MANAGER
2248	SearchProtocol	0x85be6bf0	0x22c	Event	0x1f0003	
2248	SearchProtocol	0x85be6bb0	0x230	Event	0x1f0003	
2248	SearchProtocol	0x85be6b70	0x234	Event	0x1f0003	
2248	SearchProtocol	0xa7a4c400	0x238	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH\GATHERING MANAGER
2248	SearchProtocol	0x85be6b30	0x23c	Event	0x1f0003	
2248	SearchProtocol	0x85be6af0	0x240	Event	0x1f0003	
2248	SearchProtocol	0x85be6ab0	0x244	Event	0x1f0003	
2248	SearchProtocol	0xa2fb5b78	0x248	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH\GATHERING MANAGER
2248	SearchProtocol	0x85be6a70	0x24c	Event	0x1f0003	
2248	SearchProtocol	0x85be7f38	0x250	Event	0x1f0003	
2248	SearchProtocol	0x85be7ef8	0x254	Event	0x1f0003	
2248	SearchProtocol	0x81e68690	0x258	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH\GATHERING MANAGER
2248	SearchProtocol	0x85be7eb8	0x25c	Event	0x1f0003	
2248	SearchProtocol	0x85be7e78	0x260	Event	0x1f0003	
2248	SearchProtocol	0x85be7e38	0x264	Event	0x1f0003	
2248	SearchProtocol	0x81e58610	0x268	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH\GATHERING MANAGER
2248	SearchProtocol	0x85be7df8	0x26c	Event	0x1f0003	
2248	SearchProtocol	0x85be7db8	0x270	Event	0x1f0003	
2248	SearchProtocol	0x85be7d78	0x274	Event	0x1f0003	
2248	SearchProtocol	0x81ec01b0	0x278	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH\GATHERING MANAGER
2248	SearchProtocol	0x85be7d08	0x27c	EtwRegistration	0x804	
2248	SearchProtocol	0xa2fb5bf0	0x280	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH
2248	SearchProtocol	0xa7a4c148	0x284	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH\GATHERING MANAGER
2248	SearchProtocol	0x85be9b00	0x288	ALPC Port	0x1f0001	
2248	SearchProtocol	0x85be7cc0	0x28c	Event	0x1f0003	
2248	SearchProtocol	0x85be7c80	0x290	Event	0x1f0003	
2248	SearchProtocol	0x85be7c40	0x294	Event	0x1f0003	
2248	SearchProtocol	0x85be7b58	0x298	EtwRegistration	0x804	
2248	SearchProtocol	0x85be7bd0	0x29c	EtwRegistration	0x804	
2248	SearchProtocol	0x85be7b10	0x2a0	Event	0x1f0003	
2248	SearchProtocol	0x8512e980	0x2a4	Thread	0x1fffff	Tid 2252 Pid 2248
2248	SearchProtocol	0x85be79e0	0x2a8	ALPC Port	0x1f0001	
2248	SearchProtocol	0x81e1a8c8	0x2ac	KeyedEvent	0xf0003	
2248	SearchProtocol	0x85be7740	0x2b0	IoCompletion	0x1f0003	
2248	SearchProtocol	0x85be7660	0x2b4	TpWorkerFactory	0xf00ff	
2248	SearchProtocol	0x85be7598	0x2b8	Timer	0x100002	
2248	SearchProtocol	0x85be74d0	0x2bc	Timer	0x1f0003	
2248	SearchProtocol	0x85be9d48	0x2c0	Thread	0x1fffff	Tid 2256 Pid 2248
2248	SearchProtocol	0x85be9d48	0x2c4	Thread	0x1fffff	Tid 2256 Pid 2248
2248	SearchProtocol	0x85be9c30	0x2c8	Timer	0x100002	
2248	SearchProtocol	0x85be9310	0x2cc	ALPC Port	0x1f0001	
2248	SearchProtocol	0x85be9190	0x2d0	Event	0x1f0003	
2248	SearchProtocol	0xa7b7c1e0	0x2d4	Section	0xf001f	UsGthrCtrlFltPipeMssGthrPipe_S-1-5-21-1716914095-909560446-1177810406-10001
2248	SearchProtocol	0x85be55c8	0x2d8	Event	0x1f0003	UsGthrCtrlFltPipeMssGthrPipe_S-1-5-21-1716914095-909560446-1177810406-10001SDE
2248	SearchProtocol	0x8512eff0	0x2dc	Event	0x1f0003	UsGthrCtrlFltPipeMssGthrPipe_S-1-5-21-1716914095-909560446-1177810406-10001DRE
2248	SearchProtocol	0xa205cfd8	0x2e0	Section	0x4	__ComCatalogCache__
2248	SearchProtocol	0x81f978b8	0x2e4	Key	0xf003f	USER\S-1-5-21-1716914095-909560446-1177810406-1000_CLASSES
2248	SearchProtocol	0x841b5c58	0x2e8	Event	0x100001	MaximumCommitCondition
2248	SearchProtocol	0xa205cfd8	0x2ec	Section	0x4	__ComCatalogCache__
2248	SearchProtocol	0x81fc5740	0x2f0	Key	0xf003f	USER\S-1-5-21-1716914095-909560446-1177810406-1000_CLASSES
2248	SearchProtocol	0x8512efa0	0x2f4	Event	0x1f0003	UsGthrCtrlFltPipeMssGthrPipe_S-1-5-21-1716914095-909560446-1177810406-10001DAE
2248	SearchProtocol	0x8512ef50	0x2f8	Event	0x1f0003	UsGthrCtrlFltPipeMssGthrPipe_S-1-5-21-1716914095-909560446-1177810406-10001DSE
2248	SearchProtocol	0x8512eef8	0x2fc	Semaphore	0x1f0003	UsGthrCtrlFltPipeMssGthrPipe_S-1-5-21-1716914095-909560446-1177810406-10001TRM
2248	SearchProtocol	0x8512eea0	0x300	Semaphore	0x1f0003	UsGthrCtrlFltPipeMssGthrPipe_S-1-5-21-1716914095-909560446-1177810406-10001RCM
2248	SearchProtocol	0x85b66ad8	0x304	Process	0x100000	SearchProtocol Pid 2160
2248	SearchProtocol	0x896a9508	0x308	Section	0xf0007	
2248	SearchProtocol	0x85be3f48	0x30c	Event	0x1f0003	
2248	SearchProtocol	0x85bc0738	0x310	Event	0x100000	
2248	SearchProtocol	0x85be98b0	0x314	Event	0x1f0003	
2248	SearchProtocol	0x85be9870	0x318	Event	0x1f0003	
2248	SearchProtocol	0x85be9588	0x31c	Thread	0x1fffff	Tid 2260 Pid 2248
2248	SearchProtocol	0x85be9440	0x320	Event	0x21f0003	
2248	SearchProtocol	0x85beae50	0x324	Event	0x1f0003	
2248	SearchProtocol	0x85beae10	0x328	Event	0x1f0003	
2248	SearchProtocol	0x85beab28	0x32c	Thread	0x1fffff	Tid 2264 Pid 2248
2248	SearchProtocol	0x85beaa30	0x330	Event	0x21f0003	
2248	SearchProtocol	0x81e33a28	0x334	Section	0xf001f	UsGthrFltPipeMssGthrPipe_S-1-5-21-1716914095-909560446-1177810406-10001_1
2248	SearchProtocol	0x85be54b8	0x338	Event	0x1f0003	UsGthrFltPipeMssGthrPipe_S-1-5-21-1716914095-909560446-1177810406-10001_1DRE
2248	SearchProtocol	0x85be5468	0x33c	Event	0x1f0003	UsGthrFltPipeMssGthrPipe_S-1-5-21-1716914095-909560446-1177810406-10001_1DAE
2248	SearchProtocol	0x85be5418	0x340	Event	0x1f0003	UsGthrFltPipeMssGthrPipe_S-1-5-21-1716914095-909560446-1177810406-10001_1DSE
2248	SearchProtocol	0x85be53c0	0x344	Semaphore	0x1f0003	UsGthrFltPipeMssGthrPipe_S-1-5-21-1716914095-909560446-1177810406-10001_1TRM
2248	SearchProtocol	0x85be5368	0x348	Semaphore	0x1f0003	UsGthrFltPipeMssGthrPipe_S-1-5-21-1716914095-909560446-1177810406-10001_1RCM
2248	SearchProtocol	0x85508ea8	0x34c	Event	0x1f0003	
2248	SearchProtocol	0x85beab28	0x350	Thread	0x1fffff	Tid 2264 Pid 2248
2248	SearchProtocol	0x85beb5b8	0x354	ALPC Port	0x1f0001	OLEB4FED42FD950471B81B2C6BB992E
2248	SearchProtocol	0x857bf840	0x358	Event	0x1f0003	
2248	SearchProtocol	0x85bcaa80	0x35c	EtwRegistration	0x804	
2248	SearchProtocol	0x85ac8b28	0x360	Event	0x1f0003	
2248	SearchProtocol	0x85ab5b60	0x364	Event	0x21f0003	
2248	SearchProtocol	0x85becd48	0x368	Thread	0x1fffff	Tid 2292 Pid 2248
2248	SearchProtocol	0x85ac9298	0x36c	ALPC Port	0x1f0001	
2248	SearchProtocol	0x857c2ac8	0x370	Event	0x1f0003	
2248	SearchProtocol	0x85bb8338	0x374	Event	0x1f0003	
2248	SearchProtocol	0x85b82510	0x378	ALPC Port	0x1f0001	
2248	SearchProtocol	0x84fe4440	0x37c	Event	0x21f0003	
2248	SearchProtocol	0x84fe4400	0x380	Event	0x21f0003	
2248	SearchProtocol	0x85beab28	0x384	Thread	0x1fffff	Tid 2264 Pid 2248
2248	SearchProtocol	0x86793ef8	0x388	EtwRegistration	0x804	
2248	SearchProtocol	0x8581c9f0	0x38c	EtwRegistration	0x804	
2248	SearchProtocol	0x85bc6f38	0x390	EtwRegistration	0x804	
2248	SearchProtocol	0x85bd1c28	0x394	EtwRegistration	0x804	
2248	SearchProtocol	0x85bd1bb0	0x398	EtwRegistration	0x804	
2248	SearchProtocol	0x85bd1a80	0x39c	EtwRegistration	0x804	
2248	SearchProtocol	0x85ac9a80	0x3a0	EtwRegistration	0x804	
2248	SearchProtocol	0x85a70928	0x3a4	EtwRegistration	0x804	
2248	SearchProtocol	0x85987e50	0x3a8	EtwRegistration	0x804	
2248	SearchProtocol	0x85ac9cb8	0x3ac	EtwRegistration	0x804	
2248	SearchProtocol	0x85ac9728	0x3b0	EtwRegistration	0x804	
2248	SearchProtocol	0x85ac84d0	0x3b4	EtwRegistration	0x804	
2248	SearchProtocol	0x85ac8458	0x3b8	EtwRegistration	0x804	
2248	SearchProtocol	0x85bec3e0	0x3bc	Semaphore	0x100003	
2248	SearchProtocol	0x85ac96d8	0x3c0	Semaphore	0x100003	
2248	SearchProtocol	0x841d6250	0x3c4	Event	0x1f0003	
2248	SearchProtocol	0x85be9588	0x3c8	Thread	0x1fffff	Tid 2260 Pid 2248
2248	SearchProtocol	0x85ac8320	0x3cc	ALPC Port	0x1f0001	
2248	SearchProtocol	0x85ac86b0	0x3d0	EtwRegistration	0x804	
2248	SearchProtocol	0x85ac8638	0x3d4	EtwRegistration	0x804	
2248	SearchProtocol	0x85ac85c0	0x3d8	EtwRegistration	0x804	
2248	SearchProtocol	0x85ac8548	0x3dc	EtwRegistration	0x804	
2248	SearchProtocol	0x85bed660	0x3e0	EtwRegistration	0x804	
2248	SearchProtocol	0x85bed5e8	0x3e4	EtwRegistration	0x804	
2248	SearchProtocol	0x85bed570	0x3e8	EtwRegistration	0x804	
2248	SearchProtocol	0x85bed4f8	0x3ec	EtwRegistration	0x804	
2248	SearchProtocol	0x85bed480	0x3f0	EtwRegistration	0x804	
2248	SearchProtocol	0x85bed408	0x3f4	EtwRegistration	0x804	
2248	SearchProtocol	0x86793eb0	0x3f8	Event	0x1f0003	
2248	SearchProtocol	0x85be9588	0x3fc	Thread	0x1fffff	Tid 2260 Pid 2248
2248	SearchProtocol	0x85bef038	0x400	ALPC Port	0x1f0001	
2248	SearchProtocol	0x85afc980	0x404	Event	0x21f0003	
2268	SearchFilterHo	0x88be7a88	0x4	Directory	0x3	KnownDlls
2268	SearchFilterHo	0x85bea4c0	0x8	File	0x100020	\Device\HarddiskVolume1\Windows\System32
2268	SearchFilterHo	0xa2b12fd0	0xc	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\SORTING\VERSIONS
2268	SearchFilterHo	0x85beb420	0x10	Mutant	0x1f0001	
2268	SearchFilterHo	0x85bebc78	0x14	ALPC Port	0x1f0001	
2268	SearchFilterHo	0x81e8f3e0	0x18	Key	0x20019	MACHINE
2268	SearchFilterHo	0x85be98f0	0x1c	Event	0x1f0003	
2268	SearchFilterHo	0xa2e91c40	0x20	Key	0x1	MACHINE\SYSTEM\CONTROLSET001\CONTROL\SESSION MANAGER
2268	SearchFilterHo	0x85beb340	0x24	Event	0x21f0003	
2268	SearchFilterHo	0x85bc36d8	0x28	Desktop	0xc3	mssrestricteddesk
2268	SearchFilterHo	0x85bc0db0	0x2c	WindowStation	0x11b	msswindowstation
2268	SearchFilterHo	0x84fe4c50	0x30	EtwRegistration	0x804	
2268	SearchFilterHo	0x85a92ac8	0x34	Event	0x1f0003	
2268	SearchFilterHo	0x84fe4c08	0x38	Event	0x1f0003	
2268	SearchFilterHo	0x84fe4bc8	0x3c	Event	0x1f0003	
2268	SearchFilterHo	0x85b10b38	0x40	Event	0x1f0003	
2268	SearchFilterHo	0x85b10af8	0x44	Event	0x1f0003	
2268	SearchFilterHo	0x85b10ab8	0x48	Event	0x1f0003	
2268	SearchFilterHo	0x9627d1f0	0x4c	Directory	0xf	BaseNamedObjects
2268	SearchFilterHo	0x85a95ab8	0x50	EtwRegistration	0x804	
2268	SearchFilterHo	0x85a95a40	0x54	EtwRegistration	0x804	
2268	SearchFilterHo	0x85b10a78	0x58	Event	0x1f0003	
2268	SearchFilterHo	0x85a95948	0x5c	EtwRegistration	0x804	
2268	SearchFilterHo	0x85a958d0	0x60	EtwRegistration	0x804	
2268	SearchFilterHo	0x85c67708	0x64	Mutant	0x1f0001	
2268	SearchFilterHo	0x85c67698	0x68	EtwRegistration	0x804	
2268	SearchFilterHo	0x85c67760	0x6c	Mutant	0x1f0001	
2268	SearchFilterHo	0x862d4ac0	0x70	Mutant	0x1f0001	
2268	SearchFilterHo	0x85bea0d8	0x74	Event	0x1f0003	
2268	SearchFilterHo	0x85a92ba8	0x78	Event	0x1f0003	
2268	SearchFilterHo	0x841d66c0	0x7c	File	0x100001	\Device\KsecDD
2268	SearchFilterHo	0x85870458	0x80	Event	0x1f0003	
2268	SearchFilterHo	0x86793e70	0x84	Event	0x1f0003	
2268	SearchFilterHo	0x841d6678	0x88	Event	0x1f0003	
2268	SearchFilterHo	0x859c5860	0x8c	EtwRegistration	0x804	
2268	SearchFilterHo	0x859c58d8	0x90	EtwRegistration	0x804	
2268	SearchFilterHo	0x859c5818	0x94	Event	0x1f0003	
2268	SearchFilterHo	0x85bec030	0x98	Thread	0x1fffff	Tid 2272 Pid 2268
2268	SearchFilterHo	0x85af7038	0x9c	ALPC Port	0x1f0001	
2268	SearchFilterHo	0x81e1b030	0xa0	KeyedEvent	0xf0003	
2268	SearchFilterHo	0x859c6300	0xa4	IoCompletion	0x1f0003	
2268	SearchFilterHo	0x862d4d68	0xa8	TpWorkerFactory	0xf00ff	
2268	SearchFilterHo	0x85ac8f68	0xac	Timer	0x100002	
2268	SearchFilterHo	0x85ac8ea0	0xb0	Timer	0x1f0003	
2268	SearchFilterHo	0x85ac8bb8	0xb4	Thread	0x1fffff	Tid 2276 Pid 2268
2268	SearchFilterHo	0x85ac8bb8	0xb8	Thread	0x1fffff	Tid 2276 Pid 2268
2268	SearchFilterHo	0x862d49f8	0xbc	Timer	0x100002	
2268	SearchFilterHo	0x85b2a678	0xc0	ALPC Port	0x1f0001	
2268	SearchFilterHo	0x85b009f8	0xc4	Event	0x1f0003	
2268	SearchFilterHo	0x81e12f50	0xc8	Key	0x20019	MACHINE\SOFTWARE\CLASSES
2268	SearchFilterHo	0xa205cfd8	0xcc	Section	0x4	__ComCatalogCache__
2268	SearchFilterHo	0x841b5c58	0xd0	Event	0x100001	MaximumCommitCondition
2268	SearchFilterHo	0xa205cfd8	0xd4	Section	0x4	__ComCatalogCache__
2268	SearchFilterHo	0x85bd1f00	0xd8	ALPC Port	0x1f0001	OLEDFCC3BA413C742F49F335FE42B10
2268	SearchFilterHo	0x862d4cd8	0xdc	Event	0x1f0003	
2268	SearchFilterHo	0x858d31a8	0xe0	EtwRegistration	0x804	
2268	SearchFilterHo	0x841e28d8	0xe4	Event	0x1f0003	
2268	SearchFilterHo	0x841d68b0	0xe8	Event	0x21f0003	
2268	SearchFilterHo	0x85beb6e8	0xec	Thread	0x1fffff	Tid 2280 Pid 2268
2268	SearchFilterHo	0x85b5e2f0	0xf0	ALPC Port	0x1f0001	
2268	SearchFilterHo	0x85a7da20	0xf4	Event	0x1f0003	
2268	SearchFilterHo	0x85508e68	0xf8	Event	0x21f0003	
2268	SearchFilterHo	0x858fd690	0xfc	Event	0x1f0003	
2268	SearchFilterHo	0x858fd650	0x100	Event	0x1f0003	
2268	SearchFilterHo	0x85b2ff58	0x104	Event	0x21f0003	
2268	SearchFilterHo	0x85bc9cf0	0x108	ALPC Port	0x1f0001	
2268	SearchFilterHo	0x85bfd380	0x10c	ALPC Port	0x1f0001	
2268	SearchFilterHo	0x85af7f08	0x110	Event	0x21f0003	
2268	SearchFilterHo	0x85b66ad8	0x1f8	Process	0x100000	SearchFilterHo Pid 2160
2268	SearchFilterHo	0x85bbe7a8	0x1fc	Event	0x1f0003	
2268	SearchFilterHo	0x85ba9130	0x200	Event	0x1f0003	
2268	SearchFilterHo	0x9600a698	0x204	Section	0xf0007	
2268	SearchFilterHo	0x896a9508	0x208	Section	0xf0007	
2268	SearchFilterHo	0x85bc36d8	0x210	Desktop	0x3	mssrestricteddesk
2268	SearchFilterHo	0x85bc0db0	0x21c	WindowStation	0x11b	msswindowstation
2268	SearchFilterHo	0xa2f75540	0x354	Section	0x4	C:*ProgramData*Microsoft*Windows*Caches*cversions.2.ro
2268	SearchFilterHo	0xa2f79ce0	0x358	Section	0x4	C:*ProgramData*Microsoft*Windows*Caches*{6AF0698E-D558-4F6E-9B3C-3716689AF493}.2.ver0x0000000000000007.db
2268	SearchFilterHo	0xa2f75540	0x35c	Section	0x4	C:*ProgramData*Microsoft*Windows*Caches*cversions.2.ro
2268	SearchFilterHo	0xa2f754d8	0x360	Section	0x4	C:*ProgramData*Microsoft*Windows*Caches*{DDF571F2-BE98-426D-8288-1A9A39C3FDA2}.2.ver0x0000000000000002.db
2268	SearchFilterHo	0xa2f75540	0x364	Section	0x4	C:*ProgramData*Microsoft*Windows*Caches*cversions.2.ro
2268	SearchFilterHo	0x85be3f48	0x94c	Event	0x1f0003	
2304	SearchProtocol	0x88be7a88	0x4	Directory	0x3	KnownDlls
2304	SearchProtocol	0x85befc28	0x8	File	0x100020	\Device\HarddiskVolume1\Windows\System32
2304	SearchProtocol	0xa2ee22f8	0xc	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\SORTING\VERSIONS
2304	SearchProtocol	0x85bea998	0x10	Mutant	0x1f0001	
2304	SearchProtocol	0x85bd00b0	0x14	ALPC Port	0x1f0001	
2304	SearchProtocol	0xa2f75c50	0x18	Key	0xf003f	MACHINE
2304	SearchProtocol	0x85bf0740	0x1c	Event	0x1f0003	
2304	SearchProtocol	0xa2f75b90	0x20	Key	0x1	MACHINE\SYSTEM\CONTROLSET001\CONTROL\SESSION MANAGER
2304	SearchProtocol	0x85bd0450	0x24	Event	0x21f0003	
2304	SearchProtocol	0x857257a8	0x28	WindowStation	0xf016e	Service-0x0-3e7$
2304	SearchProtocol	0x85727390	0x2c	Desktop	0xf00cf	Default
2304	SearchProtocol	0x857257a8	0x30	WindowStation	0xf016e	Service-0x0-3e7$
2304	SearchProtocol	0x85bef6b8	0x34	EtwRegistration	0x804	
2304	SearchProtocol	0x85bef670	0x38	Event	0x1f0003	
2304	SearchProtocol	0x85bf9030	0x3c	Event	0x1f0003	
2304	SearchProtocol	0x85bf9270	0x40	Event	0x1f0003	
2304	SearchProtocol	0x85bf9230	0x44	Event	0x1f0003	
2304	SearchProtocol	0x85bf91f0	0x48	Event	0x1f0003	
2304	SearchProtocol	0x85bf91b0	0x4c	Event	0x1f0003	
2304	SearchProtocol	0x9627d1f0	0x50	Directory	0xf	BaseNamedObjects
2304	SearchProtocol	0x85bf9140	0x54	EtwRegistration	0x804	
2304	SearchProtocol	0x85bf90c8	0x58	EtwRegistration	0x804	
2304	SearchProtocol	0x85bf9080	0x5c	Event	0x1f0003	
2304	SearchProtocol	0x85bedcd8	0x60	EtwRegistration	0x804	
2304	SearchProtocol	0x85bedc60	0x64	EtwRegistration	0x804	
2304	SearchProtocol	0x85bf9db8	0x68	Mutant	0x1f0001	
2304	SearchProtocol	0x85bef728	0x6c	Event	0x1f0003	
2304	SearchProtocol	0x85bd04e8	0x70	Event	0x1f0003	
2304	SearchProtocol	0x85bf9408	0x74	File	0x100001	\Device\KsecDD
2304	SearchProtocol	0x85bf93c0	0x78	Event	0x1f0003	
2304	SearchProtocol	0x85bd0a60	0x7c	Event	0x1f0003	
2304	SearchProtocol	0x85bd0a20	0x80	Event	0x1f0003	
2304	SearchProtocol	0x85bd0600	0x84	Event	0x1f0003	
2304	SearchProtocol	0xa2ee2190	0x88	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH\GATHERING MANAGER
2304	SearchProtocol	0x85bcfdc8	0x8c	Event	0x1f0003	
2304	SearchProtocol	0x85bcfd88	0x90	Event	0x1f0003	
2304	SearchProtocol	0x85bcfd48	0x94	Event	0x1f0003	
2304	SearchProtocol	0x81e6e5b8	0x98	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH\GATHERING MANAGER
2304	SearchProtocol	0x85bcfd08	0x9c	Event	0x1f0003	
2304	SearchProtocol	0x85bcfcc8	0xa0	Event	0x1f0003	
2304	SearchProtocol	0x85bcfc88	0xa4	Event	0x1f0003	
2304	SearchProtocol	0xa7b73d90	0xa8	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH\GATHERING MANAGER
2304	SearchProtocol	0x85bcfc48	0xac	Event	0x1f0003	
2304	SearchProtocol	0x85bcfc08	0xb0	Event	0x1f0003	
2304	SearchProtocol	0x85bcfbc8	0xb4	Event	0x1f0003	
2304	SearchProtocol	0xa2fb4150	0xb8	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH\GATHERING MANAGER
2304	SearchProtocol	0x85bcfb88	0xbc	Event	0x1f0003	
2304	SearchProtocol	0x85bcfb48	0xc0	Event	0x1f0003	
2304	SearchProtocol	0x85bcfb08	0xc4	Event	0x1f0003	
2304	SearchProtocol	0x81f90c50	0xc8	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH\GATHERING MANAGER
2304	SearchProtocol	0x85bcfac8	0xcc	Event	0x1f0003	
2304	SearchProtocol	0x85bcfa88	0xd0	Event	0x1f0003	
2304	SearchProtocol	0x85bcfa48	0xd4	Event	0x1f0003	
2304	SearchProtocol	0x81f90b90	0xd8	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH\GATHERING MANAGER
2304	SearchProtocol	0x85bcfa08	0xdc	Event	0x1f0003	
2304	SearchProtocol	0x85bcf9c8	0xe0	Event	0x1f0003	
2304	SearchProtocol	0x85bcf988	0xe4	Event	0x1f0003	
2304	SearchProtocol	0x81f90ad0	0xe8	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH\GATHERING MANAGER
2304	SearchProtocol	0x85bcf948	0xec	Event	0x1f0003	
2304	SearchProtocol	0x85bcf908	0xf0	Event	0x1f0003	
2304	SearchProtocol	0x85bcf8c8	0xf4	Event	0x1f0003	
2304	SearchProtocol	0x81f90a10	0xf8	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH\GATHERING MANAGER
2304	SearchProtocol	0x85bcf888	0xfc	Event	0x1f0003	
2304	SearchProtocol	0x85bcf848	0x100	Event	0x1f0003	
2304	SearchProtocol	0x85bcf808	0x104	Event	0x1f0003	
2304	SearchProtocol	0x81e32bf0	0x108	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH\GATHERING MANAGER
2304	SearchProtocol	0x85bcf7c8	0x10c	Event	0x1f0003	
2304	SearchProtocol	0x85bcf788	0x110	Event	0x1f0003	
2304	SearchProtocol	0x85bcf748	0x114	Event	0x1f0003	
2304	SearchProtocol	0x81e32b30	0x118	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH\GATHERING MANAGER
2304	SearchProtocol	0x85bcf708	0x11c	Event	0x1f0003	
2304	SearchProtocol	0x85bcf6c8	0x120	Event	0x1f0003	
2304	SearchProtocol	0x85bcf688	0x124	Event	0x1f0003	
2304	SearchProtocol	0x81e32a70	0x128	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH\GATHERING MANAGER
2304	SearchProtocol	0x85bcf648	0x12c	Event	0x1f0003	
2304	SearchProtocol	0x85bcf608	0x130	Event	0x1f0003	
2304	SearchProtocol	0x85bcf5c8	0x134	Event	0x1f0003	
2304	SearchProtocol	0x81f37bf0	0x138	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH\GATHERING MANAGER
2304	SearchProtocol	0x85bcf588	0x13c	Event	0x1f0003	
2304	SearchProtocol	0x85bcf548	0x140	Event	0x1f0003	
2304	SearchProtocol	0x85bcf508	0x144	Event	0x1f0003	
2304	SearchProtocol	0x81f37b30	0x148	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH\GATHERING MANAGER
2304	SearchProtocol	0x85bcf4c8	0x14c	Event	0x1f0003	
2304	SearchProtocol	0x85bcf488	0x150	Event	0x1f0003	
2304	SearchProtocol	0x85bcf448	0x154	Event	0x1f0003	
2304	SearchProtocol	0x81e6b9c8	0x158	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH\GATHERING MANAGER
2304	SearchProtocol	0x85bcf408	0x15c	Event	0x1f0003	
2304	SearchProtocol	0x85bcf3c8	0x160	Event	0x1f0003	
2304	SearchProtocol	0x85bcf388	0x164	Event	0x1f0003	
2304	SearchProtocol	0xa2f75bf0	0x168	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH\GATHERING MANAGER
2304	SearchProtocol	0x85bcf348	0x16c	Event	0x1f0003	
2304	SearchProtocol	0x85bcf308	0x170	Event	0x1f0003	
2304	SearchProtocol	0x85bcf2c8	0x174	Event	0x1f0003	
2304	SearchProtocol	0x81f90bf0	0x178	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH\GATHERING MANAGER
2304	SearchProtocol	0x85bcf288	0x17c	Event	0x1f0003	
2304	SearchProtocol	0x85bfa030	0x180	Event	0x1f0003	
2304	SearchProtocol	0x85bfaff0	0x184	Event	0x1f0003	
